"","symbol","section","sub.section","group","date","Cap Ex as a % of Sales","Free Cash Flow Growth % YOY","Free Cash Flow/Net Income","Free Cash Flow/Sales %","Operating Cash Flow Growth % YOY"
"15986","SWK","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,4.61,NA
"15987","SWK","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,8.86,NA
"15988","SWK","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,7.8,NA
"15989","SWK","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,9.98,NA
"15990","SWK","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,7.66,NA
"15991","SWK","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,1.22,NA,NA
"15992","SWK","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,1.99,NA,NA
"15993","SWK","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,2.79,NA,NA
"15994","SWK","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,1.03,NA,NA
"15995","SWK","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,0.66,NA,NA
"15996","SWK","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,1.02,NA,NA
"15997","SWK","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.32,NA,NA
"15998","SWK","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.99,NA,NA
"15999","SWK","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,1.18,NA,NA
"16000","SWK","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.8,NA,NA
"16001","SYK","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,14.35
"16002","SYK","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,24.22
"16003","SYK","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,5.94
"16004","SYK","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,-7.33
"16005","SYK","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,15.55
"16006","SYK","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,13.82
"16007","SYK","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,-5.51
"16008","SYK","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,-49.55
"16009","SYK","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,101.56
"16010","SYK","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,-13.96
"16011","SYK","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,21.43,NA,NA,NA
"16012","SYK","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,30.24,NA,NA,NA
"16013","SYK","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,2.7,NA,NA,NA
"16014","SYK","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,-11.52,NA,NA,NA
"16015","SYK","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,19.78,NA,NA,NA
"16016","SYK","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,16.86,NA,NA,NA
"16017","SYK","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,-8.4,NA,NA,NA
"16018","SYK","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,-59.39,NA,NA,NA
"16019","SYK","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,110.17,NA,NA,NA
"16020","SYK","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,-27.31,NA,NA,NA
"16021","SYK","Cash Flow","Cash Flow Ratios",51,2008-12-01,2.31,NA,NA,NA,NA
"16022","SYK","Cash Flow","Cash Flow Ratios",51,2009-12-01,1.95,NA,NA,NA,NA
"16023","SYK","Cash Flow","Cash Flow Ratios",51,2010-12-01,2.49,NA,NA,NA,NA
"16024","SYK","Cash Flow","Cash Flow Ratios",51,2011-12-01,2.72,NA,NA,NA,NA
"16025","SYK","Cash Flow","Cash Flow Ratios",51,2012-12-01,2.43,NA,NA,NA,NA
"16026","SYK","Cash Flow","Cash Flow Ratios",51,2013-12-01,2.16,NA,NA,NA,NA
"16027","SYK","Cash Flow","Cash Flow Ratios",51,2014-12-01,2.41,NA,NA,NA,NA
"16028","SYK","Cash Flow","Cash Flow Ratios",51,2015-12-01,2.71,NA,NA,NA,NA
"16029","SYK","Cash Flow","Cash Flow Ratios",51,2016-12-01,4.33,NA,NA,NA,NA
"16030","SYK","Cash Flow","Cash Flow Ratios",51,2017-12-01,4.81,NA,NA,NA,NA
"16031","SYK","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,15.19,NA
"16032","SYK","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,19.77,NA
"16033","SYK","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,18.65,NA
"16034","SYK","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,14.54,NA
"16035","SYK","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,16.71,NA
"16036","SYK","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,18.75,NA
"16037","SYK","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,16.01,NA
"16038","SYK","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,6.32,NA
"16039","SYK","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,11.67,NA
"16040","SYK","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,7.72,NA
"16041","SYK","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,0.89,NA,NA
"16042","SYK","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,1.2,NA,NA
"16043","SYK","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,1.07,NA,NA
"16044","SYK","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,0.9,NA,NA
"16045","SYK","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,1.11,NA,NA
"16046","SYK","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,1.68,NA,NA
"16047","SYK","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,3.01,NA,NA
"16048","SYK","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.44,NA,NA
"16049","SYK","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.8,NA,NA
"16050","SYK","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.94,NA,NA
"16051","SYMC","Cash Flow","Cash Flow Ratios",49,2008-03-01,NA,NA,NA,NA,NA
"16052","SYMC","Cash Flow","Cash Flow Ratios",49,2009-03-01,NA,NA,NA,NA,-8.14
"16053","SYMC","Cash Flow","Cash Flow Ratios",49,2010-03-01,NA,NA,NA,NA,1.34
"16054","SYMC","Cash Flow","Cash Flow Ratios",49,2011-03-01,NA,NA,NA,NA,5.97
"16055","SYMC","Cash Flow","Cash Flow Ratios",49,2012-03-01,NA,NA,NA,NA,5.96
"16056","SYMC","Cash Flow","Cash Flow Ratios",49,2013-03-01,NA,NA,NA,NA,-16.2
"16057","SYMC","Cash Flow","Cash Flow Ratios",49,2014-03-01,NA,NA,NA,NA,-19.59
"16058","SYMC","Cash Flow","Cash Flow Ratios",49,2015-03-01,NA,NA,NA,NA,2.42
"16059","SYMC","Cash Flow","Cash Flow Ratios",49,2016-03-01,NA,NA,NA,NA,-39.33
"16060","SYMC","Cash Flow","Cash Flow Ratios",49,2017-03-01,NA,NA,NA,NA,NA
"16061","SYMC","Cash Flow","Cash Flow Ratios",50,2008-03-01,NA,NA,NA,NA,NA
"16062","SYMC","Cash Flow","Cash Flow Ratios",50,2009-03-01,NA,-9.48,NA,NA,NA
"16063","SYMC","Cash Flow","Cash Flow Ratios",50,2010-03-01,NA,3.34,NA,NA,NA
"16064","SYMC","Cash Flow","Cash Flow Ratios",50,2011-03-01,NA,5.61,NA,NA,NA
"16065","SYMC","Cash Flow","Cash Flow Ratios",50,2012-03-01,NA,5.83,NA,NA,NA
"16066","SYMC","Cash Flow","Cash Flow Ratios",50,2013-03-01,NA,-22.17,NA,NA,NA
"16067","SYMC","Cash Flow","Cash Flow Ratios",50,2014-03-01,NA,-18.77,NA,NA,NA
"16068","SYMC","Cash Flow","Cash Flow Ratios",50,2015-03-01,NA,-8.81,NA,NA,NA
"16069","SYMC","Cash Flow","Cash Flow Ratios",50,2016-03-01,NA,-43.72,NA,NA,NA
"16070","SYMC","Cash Flow","Cash Flow Ratios",50,2017-03-01,NA,NA,NA,NA,NA
"16071","SYMC","Cash Flow","Cash Flow Ratios",51,2008-03-01,4.66,NA,NA,NA,NA
"16072","SYMC","Cash Flow","Cash Flow Ratios",51,2009-03-01,4.43,NA,NA,NA,NA
"16073","SYMC","Cash Flow","Cash Flow Ratios",51,2010-03-01,4.14,NA,NA,NA,NA
"16074","SYMC","Cash Flow","Cash Flow Ratios",51,2011-03-01,4.33,NA,NA,NA,NA
"16075","SYMC","Cash Flow","Cash Flow Ratios",51,2012-03-01,4.25,NA,NA,NA,NA
"16076","SYMC","Cash Flow","Cash Flow Ratios",51,2013-03-01,4.87,NA,NA,NA,NA
"16077","SYMC","Cash Flow","Cash Flow Ratios",51,2014-03-01,6.22,NA,NA,NA,NA
"16078","SYMC","Cash Flow","Cash Flow Ratios",51,2015-03-01,9.63,NA,NA,NA,NA
"16079","SYMC","Cash Flow","Cash Flow Ratios",51,2016-03-01,7.56,NA,NA,NA,NA
"16080","SYMC","Cash Flow","Cash Flow Ratios",51,2017-03-01,1.74,NA,NA,NA,NA
"16081","SYMC","Cash Flow","Cash Flow Ratios",52,2008-03-01,NA,NA,NA,26.3,NA
"16082","SYMC","Cash Flow","Cash Flow Ratios",52,2009-03-01,NA,NA,NA,22.74,NA
"16083","SYMC","Cash Flow","Cash Flow Ratios",52,2010-03-01,NA,NA,NA,24.14,NA
"16084","SYMC","Cash Flow","Cash Flow Ratios",52,2011-03-01,NA,NA,NA,24.65,NA
"16085","SYMC","Cash Flow","Cash Flow Ratios",52,2012-03-01,NA,NA,NA,24,NA
"16086","SYMC","Cash Flow","Cash Flow Ratios",52,2013-03-01,NA,NA,NA,18.2,NA
"16087","SYMC","Cash Flow","Cash Flow Ratios",52,2014-03-01,NA,NA,NA,24.41,NA
"16088","SYMC","Cash Flow","Cash Flow Ratios",52,2015-03-01,NA,NA,NA,23.53,NA
"16089","SYMC","Cash Flow","Cash Flow Ratios",52,2016-03-01,NA,NA,NA,14.56,NA
"16090","SYMC","Cash Flow","Cash Flow Ratios",52,2017-03-01,NA,NA,NA,-7.22,NA
"16091","SYMC","Cash Flow","Cash Flow Ratios",53,2008-03-01,NA,NA,3.33,NA,NA
"16092","SYMC","Cash Flow","Cash Flow Ratios",53,2009-03-01,NA,NA,-0.21,NA,NA
"16093","SYMC","Cash Flow","Cash Flow Ratios",53,2010-03-01,NA,NA,2.02,NA,NA
"16094","SYMC","Cash Flow","Cash Flow Ratios",53,2011-03-01,NA,NA,2.56,NA,NA
"16095","SYMC","Cash Flow","Cash Flow Ratios",53,2012-03-01,NA,NA,1.36,NA,NA
"16096","SYMC","Cash Flow","Cash Flow Ratios",53,2013-03-01,NA,NA,1.66,NA,NA
"16097","SYMC","Cash Flow","Cash Flow Ratios",53,2014-03-01,NA,NA,1.14,NA,NA
"16098","SYMC","Cash Flow","Cash Flow Ratios",53,2015-03-01,NA,NA,1.06,NA,NA
"16099","SYMC","Cash Flow","Cash Flow Ratios",53,2016-03-01,NA,NA,0.21,NA,NA
"16100","SYMC","Cash Flow","Cash Flow Ratios",53,2017-03-01,NA,NA,2.74,NA,NA
"16101","SYY","Cash Flow","Cash Flow Ratios",49,2008-06-01,NA,NA,NA,NA,NA
"16102","SYY","Cash Flow","Cash Flow Ratios",49,2009-06-01,NA,NA,NA,NA,-86
"16103","SYY","Cash Flow","Cash Flow Ratios",49,2010-06-01,NA,NA,NA,NA,NA
"16104","SYY","Cash Flow","Cash Flow Ratios",49,2011-06-01,NA,NA,NA,NA,NA
"16105","SYY","Cash Flow","Cash Flow Ratios",49,2012-06-01,NA,NA,NA,NA,NA
"16106","SYY","Cash Flow","Cash Flow Ratios",49,2013-06-01,NA,NA,NA,NA,765
"16107","SYY","Cash Flow","Cash Flow Ratios",49,2014-06-01,NA,NA,NA,NA,-124
"16108","SYY","Cash Flow","Cash Flow Ratios",49,2015-06-01,NA,NA,NA,NA,420
"16109","SYY","Cash Flow","Cash Flow Ratios",49,2016-06-01,NA,NA,NA,NA,NA
"16110","SYY","Cash Flow","Cash Flow Ratios",49,2017-06-01,NA,NA,NA,NA,NA
"16111","SYY","Cash Flow","Cash Flow Ratios",50,2008-06-01,NA,NA,NA,NA,NA
"16112","SYY","Cash Flow","Cash Flow Ratios",50,2009-06-01,NA,348,NA,NA,NA
"16113","SYY","Cash Flow","Cash Flow Ratios",50,2010-06-01,NA,NA,NA,NA,NA
"16114","SYY","Cash Flow","Cash Flow Ratios",50,2011-06-01,NA,NA,NA,NA,NA
"16115","SYY","Cash Flow","Cash Flow Ratios",50,2012-06-01,NA,NA,NA,NA,NA
"16116","SYY","Cash Flow","Cash Flow Ratios",50,2013-06-01,NA,NA,NA,NA,NA
"16117","SYY","Cash Flow","Cash Flow Ratios",50,2014-06-01,NA,-301,NA,NA,NA
"16118","SYY","Cash Flow","Cash Flow Ratios",50,2015-06-01,NA,444,NA,NA,NA
"16119","SYY","Cash Flow","Cash Flow Ratios",50,2016-06-01,NA,NA,NA,NA,NA
"16120","SYY","Cash Flow","Cash Flow Ratios",50,2017-06-01,NA,599,NA,NA,NA
"16121","SYY","Cash Flow","Cash Flow Ratios",51,2008-06-01,1.38,NA,NA,NA,NA
"16122","SYY","Cash Flow","Cash Flow Ratios",51,2009-06-01,1.26,NA,NA,NA,NA
"16123","SYY","Cash Flow","Cash Flow Ratios",51,2010-06-01,1.6,NA,NA,NA,NA
"16124","SYY","Cash Flow","Cash Flow Ratios",51,2011-06-01,1.62,NA,NA,NA,NA
"16125","SYY","Cash Flow","Cash Flow Ratios",51,2012-06-01,1.85,NA,NA,NA,NA
"16126","SYY","Cash Flow","Cash Flow Ratios",51,2013-06-01,1.15,NA,NA,NA,NA
"16127","SYY","Cash Flow","Cash Flow Ratios",51,2014-06-01,1.12,NA,NA,NA,NA
"16128","SYY","Cash Flow","Cash Flow Ratios",51,2015-06-01,1.12,NA,NA,NA,NA
"16129","SYY","Cash Flow","Cash Flow Ratios",51,2016-06-01,1.05,NA,NA,NA,NA
"16130","SYY","Cash Flow","Cash Flow Ratios",51,2017-06-01,1.24,NA,NA,NA,NA
"16131","SYY","Cash Flow","Cash Flow Ratios",52,2008-06-01,NA,NA,NA,2.88,NA
"16132","SYY","Cash Flow","Cash Flow Ratios",52,2009-06-01,NA,NA,NA,3.03,NA
"16133","SYY","Cash Flow","Cash Flow Ratios",52,2010-06-01,NA,NA,NA,0.78,NA
"16134","SYY","Cash Flow","Cash Flow Ratios",52,2011-06-01,NA,NA,NA,1.16,NA
"16135","SYY","Cash Flow","Cash Flow Ratios",52,2012-06-01,NA,NA,NA,1.46,NA
"16136","SYY","Cash Flow","Cash Flow Ratios",52,2013-06-01,NA,NA,NA,2.25,NA
"16137","SYY","Cash Flow","Cash Flow Ratios",52,2014-06-01,NA,NA,NA,2.08,NA
"16138","SYY","Cash Flow","Cash Flow Ratios",52,2015-06-01,NA,NA,NA,2.08,NA
"16139","SYY","Cash Flow","Cash Flow Ratios",52,2016-06-01,NA,NA,NA,2.79,NA
"16140","SYY","Cash Flow","Cash Flow Ratios",52,2017-06-01,NA,NA,NA,2.69,NA
"16141","SYY","Cash Flow","Cash Flow Ratios",53,2008-06-01,NA,NA,0.98,NA,NA
"16142","SYY","Cash Flow","Cash Flow Ratios",53,2009-06-01,NA,NA,1.06,NA,NA
"16143","SYY","Cash Flow","Cash Flow Ratios",53,2010-06-01,NA,NA,0.25,NA,NA
"16144","SYY","Cash Flow","Cash Flow Ratios",53,2011-06-01,NA,NA,0.4,NA,NA
"16145","SYY","Cash Flow","Cash Flow Ratios",53,2012-06-01,NA,NA,0.55,NA,NA
"16146","SYY","Cash Flow","Cash Flow Ratios",53,2013-06-01,NA,NA,1.01,NA,NA
"16147","SYY","Cash Flow","Cash Flow Ratios",53,2014-06-01,NA,NA,1.04,NA,NA
"16148","SYY","Cash Flow","Cash Flow Ratios",53,2015-06-01,NA,NA,1.47,NA,NA
"16149","SYY","Cash Flow","Cash Flow Ratios",53,2016-06-01,NA,NA,1.48,NA,NA
"16150","SYY","Cash Flow","Cash Flow Ratios",53,2017-06-01,NA,NA,1.3,NA,NA
"16151","T","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,-1.22
"16152","T","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,2.34
"16153","T","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,1.59
"16154","T","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,-0.99
"16155","T","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,13.07
"16156","T","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,-11.18
"16157","T","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,-9.94
"16158","T","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,14.49
"16159","T","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,9.65
"16160","T","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,-0.49
"16161","T","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,-18.55,NA,NA,NA
"16162","T","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,28.44,NA,NA,NA
"16163","T","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,-14.14,NA,NA,NA
"16164","T","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,-1.04,NA,NA,NA
"16165","T","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,35.58,NA,NA,NA
"16166","T","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,-29.72,NA,NA,NA
"16167","T","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,-26.8,NA,NA,NA
"16168","T","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,64.34,NA,NA,NA
"16169","T","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,7,NA,NA,NA
"16170","T","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,3.79,NA,NA,NA
"16171","T","Cash Flow","Cash Flow Ratios",51,2008-12-01,16.4,NA,NA,NA,NA
"16172","T","Cash Flow","Cash Flow Ratios",51,2009-12-01,14.15,NA,NA,NA,NA
"16173","T","Cash Flow","Cash Flow Ratios",51,2010-12-01,16.34,NA,NA,NA,NA
"16174","T","Cash Flow","Cash Flow Ratios",51,2011-12-01,15.87,NA,NA,NA,NA
"16175","T","Cash Flow","Cash Flow Ratios",51,2012-12-01,15.27,NA,NA,NA,NA
"16176","T","Cash Flow","Cash Flow Ratios",51,2013-12-01,16.27,NA,NA,NA,NA
"16177","T","Cash Flow","Cash Flow Ratios",51,2014-12-01,16.01,NA,NA,NA,NA
"16178","T","Cash Flow","Cash Flow Ratios",51,2015-12-01,13.09,NA,NA,NA,NA
"16179","T","Cash Flow","Cash Flow Ratios",51,2016-12-01,13.14,NA,NA,NA,NA
"16180","T","Cash Flow","Cash Flow Ratios",51,2017-12-01,12.86,NA,NA,NA,NA
"16181","T","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,10.74,NA
"16182","T","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,13.97,NA
"16183","T","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,11.82,NA
"16184","T","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,11.47,NA
"16185","T","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,15.47,NA
"16186","T","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,10.76,NA
"16187","T","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,7.66,NA
"16188","T","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,11.35,NA
"16189","T","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,10.88,NA
"16190","T","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,11.53,NA
"16191","T","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,1.04,NA,NA
"16192","T","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,1.41,NA,NA
"16193","T","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.74,NA,NA
"16194","T","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,3.69,NA,NA
"16195","T","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,2.71,NA,NA
"16196","T","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,0.75,NA,NA
"16197","T","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.57,NA,NA
"16198","T","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,1.25,NA,NA
"16199","T","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,1.37,NA,NA
"16200","T","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.63,NA,NA
"16201","TAP","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,-33.2
"16202","TAP","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,100.29
"16203","TAP","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,-9.04
"16204","TAP","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,15.79
"16205","TAP","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,13.32
"16206","TAP","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,18.76
"16207","TAP","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,8.94
"16208","TAP","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,-45.28
"16209","TAP","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,61.82
"16210","TAP","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,65.61
"16211","TAP","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,-3.56,NA,NA,NA
"16212","TAP","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,286.46,NA,NA,NA
"16213","TAP","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,-18.26,NA,NA,NA
"16214","TAP","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,10.65,NA,NA,NA
"16215","TAP","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,20.34,NA,NA,NA
"16216","TAP","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,14.83,NA,NA,NA
"16217","TAP","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,15.88,NA,NA,NA
"16218","TAP","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,-58.4,NA,NA,NA
"16219","TAP","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,86.31,NA,NA,NA
"16220","TAP","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,61.34,NA,NA,NA
"16221","TAP","Cash Flow","Cash Flow Ratios",51,2008-12-01,4.83,NA,NA,NA,NA
"16222","TAP","Cash Flow","Cash Flow Ratios",51,2009-12-01,4.11,NA,NA,NA,NA
"16223","TAP","Cash Flow","Cash Flow Ratios",51,2010-12-01,5.47,NA,NA,NA,NA
"16224","TAP","Cash Flow","Cash Flow Ratios",51,2011-12-01,6.7,NA,NA,NA,NA
"16225","TAP","Cash Flow","Cash Flow Ratios",51,2012-12-01,5.68,NA,NA,NA,NA
"16226","TAP","Cash Flow","Cash Flow Ratios",51,2013-12-01,6.99,NA,NA,NA,NA
"16227","TAP","Cash Flow","Cash Flow Ratios",51,2014-12-01,6.26,NA,NA,NA,NA
"16228","TAP","Cash Flow","Cash Flow Ratios",51,2015-12-01,7.71,NA,NA,NA,NA
"16229","TAP","Cash Flow","Cash Flow Ratios",51,2016-12-01,7,NA,NA,NA,NA
"16230","TAP","Cash Flow","Cash Flow Ratios",51,2017-12-01,5.45,NA,NA,NA,NA
"16231","TAP","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,3.79,NA
"16232","TAP","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,23.07,NA
"16233","TAP","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,17.57,NA
"16234","TAP","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,18,NA
"16235","TAP","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,19.44,NA
"16236","TAP","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,20.79,NA
"16237","TAP","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,24.43,NA
"16238","TAP","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,11.81,NA
"16239","TAP","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,16.07,NA
"16240","TAP","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,11.51,NA
"16241","TAP","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,0.48,NA,NA
"16242","TAP","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,0.97,NA,NA
"16243","TAP","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.81,NA,NA
"16244","TAP","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,0.94,NA,NA
"16245","TAP","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,1.72,NA,NA
"16246","TAP","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,1.54,NA,NA
"16247","TAP","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.97,NA,NA
"16248","TAP","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,1.07,NA,NA
"16249","TAP","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.39,NA,NA
"16250","TAP","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.9,NA,NA
"16251","TDG","Cash Flow","Cash Flow Ratios",49,2008-09-01,NA,NA,NA,NA,68.66
"16252","TDG","Cash Flow","Cash Flow Ratios",49,2009-09-01,NA,NA,NA,NA,3.94
"16253","TDG","Cash Flow","Cash Flow Ratios",49,2010-09-01,NA,NA,NA,NA,0.1
"16254","TDG","Cash Flow","Cash Flow Ratios",49,2011-09-01,NA,NA,NA,NA,32.07
"16255","TDG","Cash Flow","Cash Flow Ratios",49,2012-09-01,NA,NA,NA,NA,58.83
"16256","TDG","Cash Flow","Cash Flow Ratios",49,2013-09-01,NA,NA,NA,NA,13.61
"16257","TDG","Cash Flow","Cash Flow Ratios",49,2014-09-01,NA,NA,NA,NA,15.1
"16258","TDG","Cash Flow","Cash Flow Ratios",49,2015-09-01,NA,NA,NA,NA,-3.75
